last_update_date,list_date,open_houses,property_id,community,listing_id,price_reduced_amount,matterport,primary_photo.href,source.plan_id,source.agents,source.spec_id,source.type,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,lead_attributes.show_contact_an_agent,flags.is_new_construction,flags.is_for_rent,flags.is_subdivision,flags.is_contingent,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_plan,flags.is_coming_soon,flags.is_new_listing,products.brand_name,other_listings.rdc,location.address.postal_code,location.address.coordinate.lon,location.address.coordinate.lat,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,primary_photo,source,products,location.address.coordinate,other_listings,community.advertisers,community.description.name,location.county,location.address.city_Albany,location.address.city_Annapolis,location.address.city_Atlanta,location.address.city_Austin,location.address.city_Baton Rouge,location.address.city_Boise,location.address.city_Boston,location.address.city_Carson City,location.address.city_Cave Creek,location.address.city_Columbia,location.address.city_Columbus,location.address.city_Denver,location.address.city_Des Moines,location.address.city_Dover,location.address.city_Dublin,location.address.city_Frankfort,location.address.city_Garden City,location.address.city_Hamilton,location.address.city_Harrisburg,location.address.city_Hartford,location.address.city_Helena,location.address.city_Henrico,location.address.city_Indianapolis,location.address.city_Jefferson City,location.address.city_Juneau,location.address.city_Lawrenceville,location.address.city_Lincoln,location.address.city_Little Rock,location.address.city_Madison,location.address.city_North Providence,location.address.city_Oklahoma City,location.address.city_Olympia,location.address.city_Phoenix,location.address.city_Providence,location.address.city_Raleigh,location.address.city_Richmond,location.address.city_Robbinsville,location.address.city_Sacramento,location.address.city_Saint Paul,location.address.city_Salt Lake City,location.address.city_Sandy Springs,location.address.city_Santa Fe,location.address.city_South Salt Lake,location.address.city_Springfield,location.address.city_Tallahassee,location.address.city_Trenton,location.address.city_West Valley City,location.address.state_Alaska,location.address.state_Arizona,location.address.state_Arkansas,location.address.state_California,location.address.state_Colorado,location.address.state_Connecticut,location.address.state_Delaware,location.address.state_Florida,location.address.state_Georgia,location.address.state_Idaho,location.address.state_Illinois,location.address.state_Indiana,location.address.state_Iowa,location.address.state_Kentucky,location.address.state_Louisiana,location.address.state_Maryland,location.address.state_Massachusetts,location.address.state_Minnesota,location.address.state_Missouri,location.address.state_Montana,location.address.state_Nebraska,location.address.state_Nevada,location.address.state_New Jersey,location.address.state_New Mexico,location.address.state_New York,location.address.state_North Carolina,location.address.state_Ohio,location.address.state_Oklahoma,location.address.state_Pennsylvania,location.address.state_Rhode Island,location.address.state_South Carolina,location.address.state_Texas,location.address.state_Utah,location.address.state_Virginia,location.address.state_Washington,location.address.state_Wisconsin,community_swimming_pool,garage_3_or_more,waterfront,golf_course_lot_or_frontage,golf_course_view,kitchen_island,clubhouse,private_backyard,washer_dryer,dining_room,central_air,rental_property,community_park,community_golf,view,granite_kitchen,central_heat,water_view,recreation_facilities,greenbelt,indoor_basketball_court,big_lot,pond,investment_opportunity,golf_course,smart_homes,security,community_gym,views,river_view,wine_cellar,family_room,ensuite,private_bathroom,gated_community,single_story,library,no_hoa,cathedral_ceiling,carport,community_elevator,den_or_office,tennis_court,lake_view,swimming_pool,modern_kitchen,community_spa_or_hot_tub,trails,community_boat_facilities,community_outdoor_space,exposed_brick,pets_allowed,playground,master_suite,community_center,big_bathroom,mountain_view,fireplace,jack_and_jill_bathroom,park,city_view,fenced_yard,vaulted_ceiling,guest_house,ranch,open_floor_plan,lake,two_or_more_stories,corner_lot,floor_plan,hardwood_floors,hoa,disability_features,private_courtyard,marina,media_room,basement,handicap_access,two_master_suites,maintenance,big_yard,garage_2_or_more,volleyball,furniture,ocean_view,energy_efficient,fixer_upper,wooded_land,efficient,new_roof,forced_air,groundscare,high_ceiling,cul_de_sac,shopping,game_room,medicalcare,basketball_court,private_parking,farm,spa_or_hot_tub,solar_system,baseball,gourmet_kitchen,open_house,laundry_room,dishwasher,beach,basketball,hill_or_mountain_view,master_bedroom,community_clubhouse,community_security_features,first_floor_master_bedroom,open_kitchen,updated_kitchen,tennis,master_bathroom,community_tennis_court,front_porch,garage_1_or_more,low_hoa,senior_community,white_kitchen,guest_parking,large_kitchen,elevator,Nouveau Real Estate,Long & Foster Strawberry Street,Top Equity Realty,THE KRUSE COMPANY REALTORS,RE/MAX Associates St George,Keller Williams Capital Realty,The Elite Group,FATHOM REALTY,Berkshire Hathaway HomeServices Commonwealth Real Estate,Portfolio Real Estate,RE MAX Commonwealth,Atlanta Fine Homes Sotheby's International Realty,House Real Estate,COLDWELL BANKER SHOOK,KELLER WILLIAMS PRESTIGE PROP.,Momentum Brokers Llc,Noel Auctioneers and Real Esta,Realty One Group Eminence,Nebraska Realty Lincoln Office,RE MAX Anew Realty,Silvercreek Realty Group,RE MAX Concepts,The Hardie Group,Vibrant Realty,Trademark Residential,Mhb Real Estate,"Carrie Gruel & Associates, REALTORS",Pure Realty,Sears Real Estate,LONG & FOSTER - Innsbrook,Homesmart First Advantage,Keller Williams Lincoln,Keller Williams Arizona Realty,eXp Realty LLC,BHHS Fox & Roach Princeton Junction,Stapleton Realty,Mgs Group Real Estate,HomeSmart Realty Boulder,"Offerpad Brokerage, LLC",Redfin Corporation,Platinum Keller Williams Realty Alaska Group,List With Freedom.com,Howard And Williams-Mdltn,Kw Realty Central-Delaware,Coastal Realty Maryland,BHHS Fox & Roach Robbinsville Sales Office,Restaino & Associates ERA Powered,Patterson-Schwartz Middletown Center,Blossom Heights Realty,Red Door Realty NY,Local Realty,"Berkshire Hathaway Homeservices Preferred, Realtor",RE MAX Select,Coldwell Banker Grass Roots Realty,"Harry Norman, REALTORS® - Atlanta Perimeter",RE/MAX Properties-Newtown,"McMichael Realty, Inc.",Harkes Realty & Associates,Aspen Management,Coldwell Banker Realty - Milton,RE/MAX Impact,Century 21 Shoreline,"Black & White Realty, LLC",Uncommon Ground,"Kadilak Realty Group, Llc",Honesty Realty LLC,Amg Realty Llc,Casas De Santa Fe,Long & Foster Kent Island,Marathon Realty of Idaho,azarchitecture/Jarson & Jarson,RE MAX Realty Professionals Inc,Coldwell Banker Prime Prop.,"Tuscany Real Estate Services, Inc.",William Raveis Real Estate - Brookline,Choice Residential Real Estate,"REFERRAL REALTY.US, LLC.",Engel & Volkers Atlanta,KELLER KNAPP INC,RealHome Services & Solutions Inc.,A.Z. & Associates Real Estate Group,Long & Foster Bethesda All Points,,"VIA Group, Realtors",NextHome Northwest Group,Wr,Berkshire Hathaway Homeservice,RE/MAX of Boulder,Slc Property Sales & Investments,Conway - Scituate,Engel & Volkers Salt Lake City,CB Advantage-(Raleigh Office),Hunter Rowe Real Estate,RE/MAX Concepts,Coldwell Banker Realty - Dorchester,JPAR METRO ATLANTA,Exp Realty LLC,Ansley RE|Christie's Int'l RE,Coldwell Banker Realty - Brookline,RE MAX 1st Advantage,Service First Realty Group,Modern Design Realty Group LLC,H & H Real Estate,Coldwell Banker Realty - Princeton Office,Keller Williams Realty North Atlanta,Long & Foster Annapolis Fine Homes,"Big Sky Brokers, Llc",Camp Hill,Joe Manausa Real Estate,Rush Home,Keller Williams Realty-Rr,Sprinkman Real Estate,Lyon Re Fair Oaks,RE MAX Patriots,Exp Realty,Re/Max Summit,CENTURY 21 Everest,BerkshireHathaway NE Prop,RE MAX of Helena,The Group- Mulberry,Fonville Morisey/Stonehenge Sales Office,BHHS Fox & Roach Hopewell Valley,"Bell Hankins Realty Group, Llc",Ansley Real Estate| Christie's International Real Estate,Callaway Henderson Sotheby's International Realty,Pliner Realty,Simplicity Real Estate,Stein Eriksen Realty Group,Advisors Living - New Developments,Keller Williams,Galiano Realty,Realty One Group Fourpoints,MIG,STARK COMPANY REALTORS,"Flow Realty, Inc.",The Agency,Fathom Realty,Santa Fe Properties,Market Real Estate,Mark Spain Real Estate,Keller Williams Town & Country,BHHS Fox & Roach Princeton Home Marketing Center,Era Atlantic Realty,"Stark Company, REALTORS","Raleigh Home 360, Llc",Maryland Realty Connection,eXp Realty of California Inc.,Buckelew Realty Group,Homesmart Professionals Re,OwnerEntry.com,Re/Max Horizons,Mid-State Realty,Turn Key Realty Group,TCC / EchelonSeaport,Xcellence Realty,"Exp Realty, LLC",CAVALRY REALTY LLC,Badger Realty Team,William Raveis Real Estate - Milton,The Group- Centerra,Compass,Clancy Real Estate,Wilcox Real Estate,COMPASS,United Real Estate Professionals,Barrett Sotheby's International Realty,Bravo International Real Estate Llc,Miles Group And Associates,Coldwell Banker TEC,"Barker Realty, LLC","Finca Realty, LLC",Virtual Properties Realty,Syme Real Estate,Dickson Realty,Spencer Real Estate Group,McAFFEE REALTORS,Mott & Chace Sotheby's International Realty,Keller Williams Real Estate-Princeton,Mbr Realty Group Llc,Agnelli Real Estate,Desert Sunrise Realty,RE MAX Family,Option One Real Estate Service,"United Real Estate, Llc",Engel & Volkers Annapolis,River Team Realty Llc,Redfin Corp,CENTURY 21 Heritage Realty,HIRSH REAL ESTATE SPECIALISTS,Keller Williams Realty - Moorestown,Red Bird Realty Of Greater Tal,Coldwell Banker Realty,St Vrain Realty Llc,"The Group Real Estate, LLC",Od Georgia Brokerage Llc,Strategy Street,Long & Foster Annapolis Eastport,Lastowski Realty & Prop. Ser.,Berkshire Hathaway HomeServices New England Properties - Glastonbury,Ansley Real Estate | Christie's International Real Estate,Home Real Estate,Big Block Midwest,Prestigio Real Estate,RE/MAX Alliance Boulder Office,Nonmember Bl,RE/MAX Select,Crye-Leike Realtors Maumelle,Fonville Morisey/Brier Creek Sales Office,Santa Fe Properties |  Washington Office,Charles Kitchen Realty,Porchlight Real Estate Group,Berkshire Hathaway HomeServices PenFed Realty,Weidel Realtors-Pennington,IntowneRE,Keller Williams Boston-Metro,RE MAX Acclaimed Properties,Wt Matt Realty,PERLERA REAL ESTATE,Sotheby's International Realty - Santa Fe - 326 Grant Avenue Brokerage,LATTER & BLUM - Mandeville South,RE MAX Revolution,Eden & Company,Realty ONE Group Cutting Edge,Picht & Sons Real Estate,LATITUDE40 Real Estate Group,Iron Valley Real Estate at The Beach,7th Level Realty,Fonville Morisey/Triangle Specialists,Douglas Realty LLC,"Harry Norman, REALTORS® - East Cobb",LATTER & BLUM - Metro/Metairie,Keller Williams Preferred Realty - Brier Creek,Coldwell Banker Realty - Princeton Junction Office,"Bolst, Inc.","River Town Realty of MN, INC",JPAR - New Braunfels,Bryan Realty Group,BHHS Metro & Fields Realty,Iron Valley Real Estate Of Central PA,Keller Williams Realty,Iron Valley Real Estate of Central PA - Carlisle Office,Iron Valley Real Estate Of Central Pa,Bhhs Utah Properties - Sv,Summit Sotheby's International Realty,Better Homes and Gardens Real Estate Metro Brokers,BancWise Realty,"Terry Howe & Associates, Inc",Howard Hanna,Berkshire Hathaway HomeServices New England Properties - Farmington,"RSR REALTORS, LLC",status_sold,status_for_sale,address,city,state,zip_code
312,304,0,312,0,312,51,1,0,0,0,0,0,93,2,57,194,4,0,4,126,266,7,0,0,3,5,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,172,306,306,26,311,0,40,27,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,33,27,174
80,22,0,70,0,25,51,0,232,0,86,0,1,60,2,40,12,1,0,4,126,264,2,1,0,0,0,2,3,1,0,0,0,0,1,0,0,0,0,0,4,26,22,108,240,5,94,95,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94,22,6,172
162,30,0,99,0,35,51,0,51,0,86,0,1,60,2,50,55,1,0,0,126,59,3,1,0,3,5,2,3,1,0,0,0,0,1,0,0,0,0,0,3,36,33,114,278,25,210,211,28,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,210,0,26,33
203,267,0,16,0,279,51,0,71,0,58,0,1,86,2,53,150,1,0,0,126,89,3,1,0,1,3,2,3,1,0,0,0,0,1,0,0,0,0,0,3,278,165,67,96,3,122,123,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,122,41,4,165
94,222,0,273,0,234,51,0,4,0,26,0,1,67,2,43,127,1,0,4,126,116,2,1,0,3,2,2,3,1,0,0,0,0,1,0,0,0,0,0,4,233,41,173,118,16,251,252,20,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,251,1,17,41
10,25,0,65,0,29,40,0,37,0,86,0,1,44,2,10,49,0,0,1,119,63,3,1,0,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,3,30,83,212,168,27,232,233,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,232,12,28,83
270,10,0,304,0,11,16,0,214,0,73,0,1,89,2,54,117,0,0,4,126,212,1,1,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,3,15,165,68,98,3,132,133,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,132,41,4,165
312,304,0,312,0,312,51,1,0,0,0,0,0,93,2,57,194,4,0,4,126,266,7,0,0,3,5,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,172,306,306,26,311,0,40,27,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,33,27,174
